episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/default_policy/num_agent_steps_trained,info/learner/default_policy/num_grad_updates_lifetime,info/learner/default_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/grad_gnorm,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,0,0,0,8254,8254,8254,8254,2,2,0.04895657167667478,0.04895657167667478,8254,2,8254,False,22,1011,default,2023-10-29_00-46-58,1698529618,40.852925062179565,381585.3259935379,412163,rancher-rd-bastion,10.27.41.23,381585.3259935379,1011,8254,8254,8254,8254,138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31471.366,30864.71,0.327,6114.591,605.81,3.301,0.004,8254,8254,8254,8254,10.13220338983051,50.51864406779661,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,60630.5,29.5,0.0,0.11077120296346644,0.0,5.0000000000000016e-05,1.2297431627909342e-05,3.814697265625e-07,1.1918075809565683e-05,nan,-5.96693970085956e-08,0.0033406691431688766,0.0
138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,0,0,0,8256,8256,8256,8256,2,2,0.065625502418615,0.065625502418615,8256,2,8256,False,22,1012,default,2023-10-29_00-47-29,1698529649,30.476566076278687,381615.8025596142,412163,rancher-rd-bastion,10.27.41.23,381615.8025596142,1012,8256,8256,8256,8256,138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31475.601,30872.16,0.34,5875.61,602.566,3.319,0.004,8256,8256,8256,8256,10.297674418604652,51.365116279069774,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,60690.5,29.5,0.0,0.05650724636701246,0.0,5.0000000000000016e-05,-1.0699033737182617e-06,-4.076957702636719e-06,3.0052062356844546e-06,nan,8.28889172765912e-07,0.003215693038267394,0.0
138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,0,0,0,8258,8258,8258,8258,2,2,0.06589024603863806,0.06589024603863806,8258,2,8258,False,22,1013,default,2023-10-29_00-47-59,1698529679,30.35391926765442,381646.15647888184,412163,rancher-rd-bastion,10.27.41.23,381646.15647888184,1013,8258,8258,8258,8258,138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31480.357,30872.077,0.335,5968.416,607.408,3.293,0.005,8258,8258,8258,8258,9.0,50.904545454545456,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,60750.5,29.5,0.0,0.03934889173445602,0.0,5.0000000000000016e-05,-1.6510486602783203e-05,-1.7436345418294272e-05,9.282210764164726e-07,nan,1.0685905275901557e-06,0.003011844493448734,0.0
138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,0,0,0,8260,8260,8260,8260,2,2,0.0652611739796076,0.0652611739796076,8260,2,8260,False,22,1014,default,2023-10-29_00-48-30,1698529710,30.64766216278076,381676.8041410446,412163,rancher-rd-bastion,10.27.41.23,381676.8041410446,1014,8260,8260,8260,8260,138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31506.906,30872.57,0.334,5982.035,633.463,3.157,0.005,8260,8260,8260,8260,9.95813953488372,51.04186046511627,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,60810.5,29.5,0.0,0.048106812639161944,0.0,5.0000000000000016e-05,-2.870957056681315e-07,-1.986821492513021e-06,1.7009626996393004e-06,nan,5.837926290534294e-09,0.0029926383673834303,0.0
138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,0,0,0,8262,8262,8262,8262,2,2,0.06604399804974903,0.06604399804974903,8262,2,8262,False,22,1015,default,2023-10-29_00-49-00,1698529740,30.2832453250885,381707.0873863697,412163,rancher-rd-bastion,10.27.41.23,381707.0873863697,1015,8262,8262,8262,8262,138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31486.095,30852.514,0.337,5935.476,632.712,3.161,0.004,8262,8262,8262,8262,9.447727272727274,51.19999999999998,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,60870.5,29.5,0.0,0.035572487542716164,0.0,5.0000000000000016e-05,9.864568710327149e-07,9.5367431640625e-08,8.965405868366361e-07,nan,1.4811859188057498e-07,0.002977439831010997,0.0
138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,0,0,0,8264,8264,8264,8264,2,2,0.06584484834765193,0.06584484834765193,8264,2,8264,False,22,1016,default,2023-10-29_00-49-31,1698529771,30.37484049797058,381737.4622268677,412163,rancher-rd-bastion,10.27.41.23,381737.4622268677,1016,8264,8264,8264,8264,138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31464.982,30832.459,0.359,5567.907,631.63,3.166,0.004,8264,8264,8264,8264,10.009302325581396,51.16046511627907,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,60930.5,29.5,0.0,0.02315330165438354,0.0,5.0000000000000016e-05,-1.6033649444580077e-06,-1.9391377766927082e-06,3.3149844966828825e-07,nan,4.747545910769683e-07,0.002950573650499185,0.0
138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,0,0,0,8266,8266,8266,8266,2,2,0.06546643117628882,0.06546643117628882,8266,2,8266,False,22,1017,default,2023-10-29_00-50-01,1698529801,30.551669359207153,381768.0138962269,412163,rancher-rd-bastion,10.27.41.23,381768.0138962269,1017,8266,8266,8266,8266,138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31477.747,30842.351,0.371,5383.87,634.485,3.152,0.004,8266,8266,8266,8266,10.934090909090909,51.7409090909091,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,60990.5,29.5,0.0,0.023662191404340168,0.0,5.0000000000000016e-05,-1.817941665649414e-07,-5.404154459635417e-07,3.5553724349786836e-07,nan,-2.627460329899615e-07,0.0029274020305213827,0.0
138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,0,0,0,8268,8268,8268,8268,2,2,0.06594120717257845,0.06594120717257845,8268,2,8268,False,22,1018,default,2023-10-29_00-50-32,1698529832,30.33042073249817,381798.3443169594,412163,rancher-rd-bastion,10.27.41.23,381798.3443169594,1018,8268,8268,8268,8268,138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31469.714,30832.482,0.375,5337.283,636.327,3.143,0.004,8268,8268,8268,8268,7.781395348837209,51.900000000000006,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,61050.5,29.5,0.0,0.1062099569865192,0.0,5.0000000000000016e-05,7.895628611246745e-06,-1.2715657552083333e-07,8.028395435151954e-06,nan,7.572456911889939e-08,0.0029284725392547746,0.0
138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,0,0,0,8270,8270,8270,8270,2,2,0.06554255681593772,0.06554255681593772,8270,2,8270,False,22,1019,default,2023-10-29_00-51-02,1698529862,30.51488971710205,381828.8592066765,412163,rancher-rd-bastion,10.27.41.23,381828.8592066765,1019,8270,8270,8270,8270,138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31453.21,30852.374,0.373,5366.992,599.938,3.334,0.004,8270,8270,8270,8270,9.586363636363638,51.904545454545456,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,61110.5,29.5,0.0,0.01565687721595168,0.0,5.0000000000000016e-05,1.3013680775960285e-07,-3.973642985026042e-09,1.3718672562390565e-07,nan,5.005128163778257e-10,0.0029342398784744242,0.0
138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,0,0,0,8272,8272,8272,8272,2,2,0.06588695354972633,0.06588695354972633,8272,2,8272,False,22,1020,default,2023-10-29_00-51-32,1698529892,30.35545825958252,381859.21466493607,412163,rancher-rd-bastion,10.27.41.23,381859.21466493607,1020,8272,8272,8272,8272,138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31473.464,30862.313,0.369,5413.752,610.252,3.277,0.004,8272,8272,8272,8272,9.120930232558136,51.61860465116279,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,61170.5,29.5,0.0,0.03858250396636625,0.0,5.0000000000000016e-05,1.7384688059488933e-06,6.765127182006836e-07,1.0623596608638764e-06,nan,-9.930634057297993e-08,0.002941617971130957,0.0
138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,0,0,0,8274,8274,8274,8274,2,2,0.04929802044771053,0.04929802044771053,8274,2,8274,False,22,1021,default,2023-10-29_00-52-13,1698529933,40.569947957992554,381899.78461289406,412163,rancher-rd-bastion,10.27.41.23,381899.78461289406,1021,8274,8274,8274,8274,138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31445.169,30832.407,0.371,5386.982,611.875,3.269,0.004,8274,8274,8274,8274,10.036206896551725,51.64137931034484,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,61230.5,29.5,0.0,0.24849896711142114,0.0,5.0000000000000016e-05,4.5223037401835126e-05,-8.742014567057291e-07,4.609942261595279e-05,nan,-8.510004398942783e-08,0.002942933316808194,0.0
138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,0,0,0,8276,8276,8276,8276,2,2,0.06583365090849544,0.06583365090849544,8276,2,8276,False,22,1022,default,2023-10-29_00-52-44,1698529964,30.380061864852905,381930.1646747589,412163,rancher-rd-bastion,10.27.41.23,381930.1646747589,1022,8276,8276,8276,8276,138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31435.534,30825.239,0.351,5692.595,609.43,3.282,0.004,8276,8276,8276,8276,10.427906976744186,51.01395348837209,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,61290.5,29.5,0.0,0.024292892326290408,0.0,5.0000000000000016e-05,1.6609827677408854e-06,1.2556711832682292e-06,4.076864570379257e-07,nan,-1.9056443948765414e-07,0.0028990431688725947,0.0
138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,0,0,0,8278,8278,8278,8278,2,2,0.06579727429368455,0.06579727429368455,8278,2,8278,False,22,1023,default,2023-10-29_00-53-14,1698529994,30.39678692817688,381960.5614616871,412163,rancher-rd-bastion,10.27.41.23,381960.5614616871,1023,8278,8278,8278,8278,138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31439.823,30835.246,0.366,5463.112,603.689,3.313,0.004,8278,8278,8278,8278,11.856818181818182,50.45454545454547,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,61350.5,29.5,0.0,0.031671534695972996,0.0,5.0000000000000016e-05,-3.5464763641357423e-07,-1.1046727498372397e-06,7.433496648445725e-07,nan,-5.515662024890844e-08,0.0028931703302077947,0.0
138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,0,0,0,8280,8280,8280,8280,2,2,0.06579123762034216,0.06579123762034216,8280,2,8280,False,22,1024,default,2023-10-29_00-53-44,1698530024,30.399579286575317,381990.96104097366,412163,rancher-rd-bastion,10.27.41.23,381990.96104097366,1024,8280,8280,8280,8280,138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31415.132,30834.857,0.369,5422.851,579.377,3.452,0.004,8280,8280,8280,8280,8.574418604651163,50.84186046511626,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,61410.5,29.5,0.0,0.0443499033106491,0.0,5.0000000000000016e-05,1.1126200358072917e-06,-3.5762786865234375e-07,1.4714469822744528e-06,nan,-5.4002353344628774e-08,0.0028845029417425396,0.0
138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,0,0,0,8282,8282,8282,8282,2,2,0.0656959439610671,0.0656959439610671,8282,2,8282,False,22,1025,default,2023-10-29_00-54-15,1698530055,30.443710327148438,382021.4047513008,412163,rancher-rd-bastion,10.27.41.23,382021.4047513008,1025,8282,8282,8282,8282,138.90054111111118,-128.0,-27.185549392135655,127.95454545454545,0,0,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",31431.176,30844.788,0.365,5483.826,585.499,3.416,0.004,8282,8282,8282,8282,9.036363636363637,50.74772727272728,"[-98.04106666666668, 7.574283333333327, -55.28413369047619, -70.07548932539684, -76.77212499999999, -124.09974, -128.0, -128.0, -87.73376333333336, -85.7383075, -117.60020666666667, -128.0, -121.64864, -119.76127777777778, -128.0, 35.900217777777776, 133.5782155555556, 138.33328666666665, 138.79484333333332, 138.77978666666652, 138.90054111111118, 138.81148888888882]","[127, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",1.0,61470.5,29.5,0.0,0.10010756331806382,0.0,5.0000000000000016e-05,8.715192476908366e-06,1.3987223307291666e-06,7.313283276744187e-06,nan,1.5265203453888413e-07,0.0029056562731663385,0.0
